http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13DR,BA1 3DR,51.383892,-2.386049
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13DW,BA1 3DW,51.383987,-2.384670
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13DY,BA1 3DY,51.383083,-2.388715
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13DZ,BA1 3DZ,51.382181,-2.389684
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13EB,BA1 3EB,51.385461,-2.390071
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13EE,BA1 3EE,51.385120,-2.390069
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13EG,BA1 3EG,51.383055,-2.394549
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13EJ,BA1 3EJ,51.382961,-2.390151
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13EL,BA1 3EL,51.382651,-2.386139
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13EQ,BA1 3EQ,51.383262,-2.391748
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13ES,BA1 3ES,51.382628,-2.390320
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13ET,BA1 3ET,51.383579,-2.393677
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13EW,BA1 3EW,51.383179,-2.389549
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13HN,BA1 3HN,51.388039,-2.401590
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13HP,BA1 3HP,51.386391,-2.399794
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13HQ,BA1 3HQ,51.384187,-2.394630
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13HR,BA1 3HR,51.386900,-2.400876
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13HT,BA1 3HT,51.386746,-2.401248
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13HX,BA1 3HX,51.387117,-2.402919
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JA,BA1 3JA,51.385030,-2.397971
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JE,BA1 3JE,51.383341,-2.397540
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JF,BA1 3JF,51.385681,-2.402317
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JL,BA1 3JL,51.383569,-2.396536
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JN,BA1 3JN,51.385495,-2.401539
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JQ,BA1 3JQ,51.383702,-2.399785
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JT,BA1 3JT,51.387996,-2.403616
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JW,BA1 3JW,51.382839,-2.397277
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JX,BA1 3JX,51.384686,-2.387953
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13JY,BA1 3JY,51.384649,-2.388283
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13LD,BA1 3LD,51.385531,-2.396165
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13LE,BA1 3LE,51.386936,-2.398275
